GROUP	ALGO	K	C	LAMBDA	SPEARMAN_CORR	SPEARMAN_P	CONF_INT_LOWER	CONF_INT_UPPER
QAB5		9	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QAB5		10	0.7	0.6	0.75	0.019942126	0.292635702	0.928094
QA1		2	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1		3	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1		4	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1		5	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1		6	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1		7	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1		8	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1		9	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QA1	simrank	10	0.1	1	0.741644763	0.014075178	0.3207013	0.917946757
QB4		3	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		4	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		5	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		6	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		7	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		8	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		9	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		10	0.7	0	0.738095238	0.036552761	0.207618409	0.933105479
QB4		6	0.7	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		7	0.7	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		8	0.7	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		9	0.7	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		10	0.7	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		4	0.9	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		5	0.9	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		6	0.9	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		7	0.9	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		8	0.9	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		9	0.9	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		10	0.9	0.1	0.738095238	0.036552761	0.207618409	0.933105479
QB4		3	0.5	0.2	0.738095238	0.036552761	0.207618409	0.933105479
QB4		3	0.7	0.2	0.738095238	0.036552761	0.207618409	0.933105479
QB4		3	0.9	0.2	0.738095238	0.036552761	0.207618409	0.933105479
QB4		2	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		3	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		4	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		5	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		6	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		7	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		8	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		9	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		10	0.3	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		3	0.5	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QB4		5	0.5	0.3	0.738095238	0.036552761	0.207618409	0.933105479
QAB5		4	0.5	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		5	0.5	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		6	0.5	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		7	0.5	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		8	0.5	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		9	0.5	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5	prank	10	0.5	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		3	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		4	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		5	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		6	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		7	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		8	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		9	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		10	0.7	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		2	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		3	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		4	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		5	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		6	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		7	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		8	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		9	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5	prank	10	0.9	0.5	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		2	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		3	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		4	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		5	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		6	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		7	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		8	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		9	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		10	0.3	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		3	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		4	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		5	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		6	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		7	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		8	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		9	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QAB5		10	0.9	0.6	0.733333333	0.02455415	0.258399289	0.92277634
QB1		2	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1	rvs-simrank	10	0.1	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.3	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1	rvs-simrank	10	0.5	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.7	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1	rvs-simrank	10	0.9	0	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.1	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.3	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.5	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.7	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.9	0.1	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		2	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.1	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.3	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.5	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.7	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		1	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		3	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		4	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		6	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.9	0.2	0.729486652	0.01664688	0.296732689	0.913674127
QB1		5	0.9	0.3	0.729486652	0.01664688	0.296732689	0.913674127
QB1		7	0.9	0.3	0.729486652	0.01664688	0.296732689	0.913674127
QB1		8	0.9	0.3	0.729486652	0.01664688	0.296732689	0.913674127
QB1		9	0.9	0.3	0.729486652	0.01664688	0.296732689	0.913674127
QB1		10	0.9	0.3	0.729486652	0.01664688	0.296732689	0.913674127
QA1		2	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		3	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		4	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		5	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		6	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		7	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		8	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		9	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		10	0.3	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		2	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		3	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		4	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		5	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		6	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		7	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		8	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		9	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		10	0.5	0.7	0.729486652	0.01664688	0.296732689	0.913674127
QA1		1	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		2	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		3	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		4	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		5	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		6	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		7	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		8	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		9	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		10	0.1	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		1	0.3	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		1	0.5	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		1	0.7	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QA1		1	0.9	0.8	0.729486652	0.01664688	0.296732689	0.913674127
QB4		2	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		3	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		4	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		5	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		6	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		7	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		8	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		9	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		10	0.1	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		2	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		3	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		4	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		5	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		6	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		7	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		8	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		9	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		10	0.3	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QB4		3	0.5	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.7	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.7	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		8	0.7	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		9	0.7	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		10	0.7	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.9	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		6	0.9	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.9	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		8	0.9	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		9	0.9	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		10	0.9	0.1	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.7	0.2	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.7	0.2	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.9	0.2	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		3	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		4	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		5	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		6	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		7	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		8	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		9	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		10	0.1	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.3	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.5	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.7	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.7	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.7	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QA4		9	0.7	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QA4		10	0.7	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.9	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.9	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.9	0.3	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		2	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		3	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		4	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		5	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		6	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		7	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		8	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		9	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		10	0.1	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.3	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.5	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.5	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		4	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		6	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		8	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		9	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		10	0.7	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QB4		1	0.9	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.9	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		6	0.9	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.9	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		8	0.9	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		9	0.9	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		10	0.9	0.4	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		4	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		6	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		8	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		9	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4	prank	10	0.5	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.7	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.9	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		4	0.9	0.5	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		4	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		6	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		8	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		9	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		10	0.3	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		3	0.5	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		4	0.5	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		5	0.5	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		6	0.5	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		7	0.5	0.6	0.714285714	0.046528232	0.158920304	0.92627215
QA4		8	0.5	0.6	0.714285714	0.046528232	0.158920304	0.92627215
