ALGO	QUESTION	K	C	L	W_MEAN_RHO	CONF_INT_GAP	RHO_LOWER	RHO_UPPER	ST_DEV	ST_ERR	Z_SCORE	COMB_P	RHO_RANGE
	ALL	8	0.5	1	0.779776561	0.094825879	0.684950681	0.87460244	0.1081822	0.048380551	16.11756273	1.92E-58	0.567 - 0.857
	ALL	9	0.5	1	0.779776561	0.094825879	0.684950681	0.87460244	0.1081822	0.048380551	16.11756273	1.92E-58	0.567 - 0.857
simrank	ALL	10	0.5	1	0.779776561	0.094825879	0.684950681	0.87460244	0.1081822	0.048380551	16.11756273	1.92E-58	0.567 - 0.857
	ALL	0	0.7	1	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
	ALL	1	0.7	1	0.710764567	0.096605684	0.614158883	0.807370251	0.110212692	0.049288614	14.42046156	3.85E-47	0.5 - 0.81
	ALL	2	0.7	1	0.783653586	0.071416308	0.712237278	0.855069893	0.081475367	0.036436892	21.50714702	1.33E-102	0.633 - 0.857
	ALL	3	0.7	1	0.79914164	0.089267852	0.709873788	0.888409492	0.101841319	0.045544822	17.54626755	6.35E-69	0.6 - 0.881
	ALL	4	0.7	1	0.811840053	0.100688186	0.711151867	0.912528239	0.114870219	0.051371524	15.80330885	2.95E-56	0.6 - 0.952
	ALL	5	0.7	1	0.82976197	0.105544132	0.724217837	0.935306102	0.12041013	0.053849047	15.40903719	1.42E-53	0.6 - 0.952
	ALL	6	0.7	1	0.82976197	0.105544132	0.724217837	0.935306102	0.12041013	0.053849047	15.40903719	1.42E-53	0.6 - 0.952
	ALL	7	0.7	1	0.82976197	0.105544132	0.724217837	0.935306102	0.12041013	0.053849047	15.40903719	1.42E-53	0.6 - 0.952
	ALL	8	0.7	1	0.82976197	0.105544132	0.724217837	0.935306102	0.12041013	0.053849047	15.40903719	1.42E-53	0.6 - 0.952
	ALL	9	0.7	1	0.82976197	0.105544132	0.724217837	0.935306102	0.12041013	0.053849047	15.40903719	1.42E-53	0.6 - 0.952
	ALL	10	0.7	1	0.82976197	0.105544132	0.724217837	0.935306102	0.12041013	0.053849047	15.40903719	1.42E-53	0.6 - 0.952
	ALL	0	0.9	1	NA	NA	NA	NA	NA	NA	NA	NA	NA - NA
co-citation	ALL	1	0.9	1	0.721225785	0.079252268	0.641973517	0.800478053	0.09041503	0.040434831	17.83674552	3.66E-71	0.552 - 0.81
	ALL	2	0.9	1	0.793738035	0.091712133	0.702025902	0.885450168	0.10462988	0.046791905	16.96314867	1.54E-64	0.6 - 0.881
	ALL	3	0.9	1	0.811840053	0.100688186	0.711151867	0.912528239	0.114870219	0.051371524	15.80330885	2.95E-56	0.6 - 0.952
	ALL	4	0.9	1	0.831025031	0.095163255	0.735861777	0.926188286	0.108567095	0.048552681	17.11594531	1.13E-65	0.633 - 0.952
	ALL	5	0.9	1	0.84048134	0.095172182	0.745309158	0.935653522	0.10857728	0.048557236	17.30908539	4.02E-67	0.633 - 0.952
	ALL	6	0.9	1	0.84048134	0.095172182	0.745309158	0.935653522	0.10857728	0.048557236	17.30908539	4.02E-67	0.633 - 0.952
	ALL	7	0.9	1	0.853814673	0.073211654	0.780603019	0.927026327	0.083523589	0.037352885	22.85806518	1.21E-115	0.7 - 0.952
	ALL	8	0.9	1	0.852463772	0.073197928	0.779265844	0.925661701	0.083507931	0.037345882	22.82617868	2.52E-115	0.7 - 0.952
	ALL	9	0.9	1	0.852463772	0.073197928	0.779265844	0.925661701	0.083507931	0.037345882	22.82617868	2.52E-115	0.7 - 0.952
simrank	ALL	10	0.9	1	0.852463772	0.073197928	0.779265844	0.925661701	0.083507931	0.037345882	22.82617868	2.52E-115	0.7 - 0.952
